0	0.4026816487312317	0.8581857085227966	0.90968	0.82844	0.82844	0.85704	0.87396
1	0.3189263641834259	0.7194017767906189	0.92444	0.8492	0.82844	0.85704	0.87396
2	0.28261563181877136	0.6763154864311218	0.93148	0.85548	0.82844	0.85704	0.87396
3	0.2576511800289154	0.6428528428077698	0.93668	0.85992	0.82844	0.85704	0.87396
4	0.23926423490047455	0.6301129460334778	0.9396	0.86108	0.82844	0.85704	0.87396
5	0.22397863864898682	0.6099372506141663	0.94232	0.86284	0.82844	0.85704	0.87396
6	0.21227605640888214	0.5938659906387329	0.94492	0.86476	0.82844	0.85704	0.87396
7	0.20274361968040466	0.5884217023849487	0.94616	0.865	0.82844	0.85704	0.87396
8	0.19492244720458984	0.5822856426239014	0.94748	0.86528	0.82844	0.85704	0.87396
9	0.18791238963603973	0.5702643990516663	0.94868	0.86692	0.82844	0.85704	0.87396
10	0.1816554069519043	0.5703713893890381	0.95004	0.86572	0.82844	0.85704	0.87396
11	0.17592370510101318	0.5622085332870483	0.95156	0.86716	0.82844	0.85704	0.87396
12	0.17085669934749603	0.5599926710128784	0.9524	0.86632	0.82844	0.85704	0.87396
13	0.16621528565883636	0.5559613108634949	0.95324	0.86656	0.82844	0.85704	0.87396
14	0.16190806031227112	0.5535288453102112	0.95404	0.86624	0.82844	0.85704	0.87396
15	0.15784916281700134	0.5506634712219238	0.9546	0.866	0.82844	0.85704	0.87396
16	0.15412099659442902	0.5484456419944763	0.95528	0.86576	0.82844	0.85704	0.87396
17	0.15084251761436462	0.5486205220222473	0.95632	0.8654	0.82844	0.85704	0.87396
18	0.14767879247665405	0.541539192199707	0.95688	0.86704	0.82844	0.85704	0.87396
19	0.14442968368530273	0.5402804017066956	0.95724	0.86724	0.82844	0.85704	0.87396
20	0.14175166189670563	0.5378692150115967	0.95776	0.86732	0.82844	0.85704	0.87396
21	0.13840527832508087	0.5400286912918091	0.95892	0.86572	0.82844	0.85704	0.87396
22	0.1356852799654007	0.5380463004112244	0.9596	0.86608	0.82844	0.85704	0.87396
23	0.13370797038078308	0.5418218374252319	0.96016	0.86424	0.82844	0.85704	0.87396
24	0.13183212280273438	0.531927227973938	0.96004	0.86772	0.82844	0.85704	0.87396
25	0.128371000289917	0.535344660282135	0.9608	0.86584	0.82844	0.85704	0.87396
26	0.12655162811279297	0.5310657620429993	0.96152	0.86712	0.82844	0.85704	0.87396
27	0.12407802790403366	0.5325446724891663	0.96184	0.86572	0.82844	0.85704	0.87396
28	0.12231901288032532	0.529995322227478	0.96244	0.866	0.82844	0.85704	0.87396
29	0.1202811449766159	0.5297828316688538	0.96264	0.86564	0.82844	0.85704	0.87396
30	0.11843178421258926	0.5291123390197754	0.96312	0.86568	0.82844	0.85704	0.87396
31	0.11666204780340195	0.5286251902580261	0.96364	0.86556	0.82844	0.85704	0.87396
32	0.1152719259262085	0.5268704891204834	0.96424	0.86552	0.82844	0.85704	0.87396
33	0.11327778548002243	0.5314080715179443	0.96472	0.86436	0.82844	0.85704	0.87396
34	0.11198977380990982	0.5258060693740845	0.96512	0.86524	0.82844	0.85704	0.87396
35	0.10995564609766006	0.5274994373321533	0.96572	0.86456	0.82844	0.85704	0.87396
36	0.10865026712417603	0.5257645845413208	0.9662	0.86488	0.82844	0.85704	0.87396
37	0.10698199272155762	0.5275877714157104	0.96664	0.86396	0.82844	0.85704	0.87396
38	0.10569638013839722	0.5255988836288452	0.96708	0.86404	0.82844	0.85704	0.87396
39	0.1042729988694191	0.5259414315223694	0.96752	0.86404	0.82844	0.85704	0.87396
40	0.1029972955584526	0.5252658724784851	0.96788	0.86352	0.82844	0.85704	0.87396
41	0.10171699523925781	0.5273966789245605	0.9684	0.86312	0.82844	0.85704	0.87396
42	0.10045649111270905	0.5268640518188477	0.96888	0.863	0.82844	0.85704	0.87396
43	0.10108224302530289	0.5223498344421387	0.96784	0.86476	0.82844	0.85704	0.87396
44	0.09807170927524567	0.5258708596229553	0.96944	0.86252	0.82844	0.85704	0.87396
45	0.0969478189945221	0.5256858468055725	0.96984	0.86224	0.82844	0.85704	0.87396
46	0.0958799496293068	0.5241848230361938	0.97064	0.86272	0.82844	0.85704	0.87396
47	0.09525365382432938	0.5223427414894104	0.97024	0.8632	0.82844	0.85704	0.87396
48	0.09379629045724869	0.5251761078834534	0.97136	0.86196	0.82844	0.85704	0.87396
49	0.09298322349786758	0.5226167440414429	0.97132	0.86256	0.82844	0.85704	0.87396
50	0.09193819016218185	0.5228840708732605	0.97192	0.8624	0.82844	0.85704	0.87396
51	0.09097674489021301	0.5229384899139404	0.97224	0.86224	0.82844	0.85704	0.87396
52	0.09000872075557709	0.5237106680870056	0.973	0.86192	0.82844	0.85704	0.87396
53	0.0891357809305191	0.5234338641166687	0.97316	0.86204	0.82844	0.85704	0.87396
54	0.08827894181013107	0.5230591297149658	0.97344	0.86216	0.82844	0.85704	0.87396
55	0.08741579949855804	0.5234140753746033	0.97392	0.86208	0.82844	0.85704	0.87396
56	0.08659451454877853	0.5237725973129272	0.9742	0.86172	0.82844	0.85704	0.87396
57	0.08596424013376236	0.521623969078064	0.97356	0.86176	0.82844	0.85704	0.87396
58	0.08509544283151627	0.5218532681465149	0.9738	0.86152	0.82844	0.85704	0.87396
59	0.08421528339385986	0.5230324268341064	0.97468	0.8618	0.82844	0.85704	0.87396
60	0.08360700309276581	0.5215470194816589	0.97428	0.8614	0.82844	0.85704	0.87396
61	0.08280666172504425	0.5217515826225281	0.97508	0.86124	0.82844	0.85704	0.87396
62	0.08205622434616089	0.5219103693962097	0.97532	0.8614	0.82844	0.85704	0.87396
63	0.08130770176649094	0.5226013660430908	0.97572	0.86124	0.82844	0.85704	0.87396
64	0.08067773282527924	0.5217109322547913	0.9758	0.86124	0.82844	0.85704	0.87396
65	0.07995247095823288	0.5221673846244812	0.9762	0.86088	0.82844	0.85704	0.87396
66	0.07937784492969513	0.5214024186134338	0.97632	0.8614	0.82844	0.85704	0.87396
67	0.07865847647190094	0.5219566822052002	0.97672	0.86124	0.82844	0.85704	0.87396
68	0.07800980657339096	0.5225072503089905	0.97684	0.86116	0.82844	0.85704	0.87396
69	0.07773052155971527	0.5256876349449158	0.97716	0.86072	0.82844	0.85704	0.87396
70	0.0769117996096611	0.524106502532959	0.97748	0.86076	0.82844	0.85704	0.87396
71	0.07636096328496933	0.5209778547286987	0.97768	0.86132	0.82844	0.85704	0.87396
72	0.0759526789188385	0.520477831363678	0.97748	0.86152	0.82844	0.85704	0.87396
73	0.07574748992919922	0.5273645520210266	0.97796	0.8598	0.82844	0.85704	0.87396
74	0.07457621395587921	0.5215153694152832	0.97848	0.86124	0.82844	0.85704	0.87396
75	0.07398081570863724	0.5223274827003479	0.97836	0.86108	0.82844	0.85704	0.87396
76	0.07345815747976303	0.5217668414115906	0.97872	0.86096	0.82844	0.85704	0.87396
77	0.07290077209472656	0.5217882990837097	0.979	0.86092	0.82844	0.85704	0.87396
78	0.07235994935035706	0.5227892398834229	0.97928	0.86052	0.82844	0.85704	0.87396
79	0.07200653105974197	0.5245860815048218	0.97916	0.86016	0.82844	0.85704	0.87396
80	0.0713261291384697	0.5212852358818054	0.97984	0.86128	0.82844	0.85704	0.87396
81	0.07084569334983826	0.5208916664123535	0.97988	0.8612	0.82844	0.85704	0.87396
82	0.07024089992046356	0.5217931270599365	0.9802	0.86104	0.82844	0.85704	0.87396
83	0.06980758905410767	0.5208607912063599	0.98024	0.86108	0.82844	0.85704	0.87396
84	0.06932606548070908	0.5236911773681641	0.98052	0.86028	0.82844	0.85704	0.87396
85	0.06887365877628326	0.5204760432243347	0.98056	0.8608	0.82844	0.85704	0.87396
86	0.06829193234443665	0.523463249206543	0.98112	0.86048	0.82844	0.85704	0.87396
87	0.06774947792291641	0.5213578939437866	0.981	0.86116	0.82844	0.85704	0.87396
88	0.0672493427991867	0.5215370059013367	0.98108	0.86132	0.82844	0.85704	0.87396
89	0.0667683556675911	0.521694540977478	0.98124	0.86104	0.82844	0.85704	0.87396
90	0.06631956249475479	0.5228887796401978	0.98168	0.86116	0.82844	0.85704	0.87396
91	0.06589238345623016	0.5234419703483582	0.98216	0.86076	0.82844	0.85704	0.87396
92	0.06538110971450806	0.523038387298584	0.98212	0.86108	0.82844	0.85704	0.87396
93	0.06496383994817734	0.5234919786453247	0.98244	0.8608	0.82844	0.85704	0.87396
94	0.0644402801990509	0.5228618383407593	0.98264	0.86064	0.82844	0.85704	0.87396
95	0.06395336240530014	0.5224257707595825	0.98288	0.86048	0.82844	0.85704	0.87396
96	0.06368900090456009	0.5246501564979553	0.983	0.85992	0.82844	0.85704	0.87396
