0	0.001	1e-08	0.24777989089488983	0.914013683795929	0.93984375	0.8328125	0.8328125	0.8453125	0.8609375
1	0.001	1e-08	0.20186670124530792	0.8372035026550293	0.95046875	0.8375	0.8328125	0.8453125	0.8609375
2	0.001	1e-08	0.1868898719549179	0.8186287879943848	0.953359375	0.8421875	0.8328125	0.8453125	0.8609375
3	0.001	1e-08	0.17461585998535156	0.8026488423347473	0.9559375	0.844140625	0.8328125	0.8453125	0.8609375
4	0.001	1e-08	0.16378732025623322	0.7882485389709473	0.9584375	0.84609375	0.8328125	0.8453125	0.8609375
5	0.001	1e-08	0.1548106074333191	0.7756913900375366	0.960078125	0.843359375	0.8328125	0.8453125	0.8609375
6	0.001	1e-08	0.1466405987739563	0.7655205726623535	0.96234375	0.844921875	0.8328125	0.8453125	0.8609375
7	0.001	1e-08	0.13968276977539062	0.7565620541572571	0.964296875	0.8484375	0.8328125	0.8453125	0.8609375
8	0.001	1e-08	0.1335231512784958	0.7484368681907654	0.9646875	0.848828125	0.8328125	0.8453125	0.8609375
9	0.001	1e-08	0.1280781328678131	0.7408847808837891	0.965078125	0.848828125	0.8328125	0.8453125	0.8609375
10	0.0001	1e-08	0.12309815734624863	0.7345148921012878	0.96625	0.85	0.8328125	0.8453125	0.8609375
11	0.0001	1e-08	0.1225990578532219	0.7341181039810181	0.9665625	0.84921875	0.8328125	0.8453125	0.8609375
12	0.0001	1e-08	0.12212619930505753	0.7336689829826355	0.966796875	0.849609375	0.8328125	0.8453125	0.8609375
13	0.0001	1e-08	0.12166595458984375	0.7332044839859009	0.966796875	0.850390625	0.8328125	0.8453125	0.8609375
14	0.0001	1e-08	0.12121452391147614	0.7327183485031128	0.966640625	0.849609375	0.8328125	0.8453125	0.8609375
15	0.0001	1e-08	0.12077124416828156	0.7320982813835144	0.966796875	0.850390625	0.8328125	0.8453125	0.8609375
16	0.0001	1e-08	0.12033022940158844	0.7315961718559265	0.966796875	0.849609375	0.8328125	0.8453125	0.8609375
