0	0.001	0.01	411.297607421875	411.9638671875	0.93984375	0.8328125	0.8328125	0.8453125	0.8609375
1	0.001	0.01	246.49072265625	247.03799438476562	0.950859375	0.837109375	0.8328125	0.8453125	0.8609375
2	0.001	0.01	147.73928833007812	148.1951904296875	0.95546875	0.844921875	0.8328125	0.8453125	0.8609375
3	0.001	0.01	88.5676040649414	88.9427261352539	0.95984375	0.84609375	0.8328125	0.8453125	0.8609375
4	0.001	0.01	53.11918640136719	53.43316650390625	0.964140625	0.850390625	0.8328125	0.8453125	0.8609375
5	0.001	0.01	31.8930606842041	32.15920639038086	0.966796875	0.855078125	0.8328125	0.8453125	0.8609375
6	0.001	0.01	19.19236946105957	19.424488067626953	0.96921875	0.858203125	0.8328125	0.8453125	0.8609375
7	0.001	0.01	11.60177993774414	11.810015678405762	0.971640625	0.861328125	0.8328125	0.8453125	0.8609375
8	0.001	0.01	7.0708327293396	7.256552219390869	0.9709375	0.86953125	0.8328125	0.8453125	0.8609375
9	0.001	0.01	4.371490955352783	4.536441802978516	0.968671875	0.86875	0.8328125	0.8453125	0.8609375
10	0.0001	0.01	2.7663772106170654	2.914607524871826	0.96234375	0.869921875	0.8328125	0.8453125	0.8609375
11	0.0001	0.01	2.646479606628418	2.7915167808532715	0.964375	0.8765625	0.8328125	0.8453125	0.8609375
12	0.0001	0.01	2.5332705974578857	2.6764702796936035	0.963984375	0.876953125	0.8328125	0.8453125	0.8609375
13	0.0001	0.01	2.425813913345337	2.567509174346924	0.9625	0.873828125	0.8328125	0.8453125	0.8609375
14	0.0001	0.01	2.3239686489105225	2.4635305404663086	0.96265625	0.874609375	0.8328125	0.8453125	0.8609375
15	0.0001	0.01	2.227112054824829	2.3650550842285156	0.962109375	0.8734375	0.8328125	0.8453125	0.8609375
16	0.0001	0.01	2.135327100753784	2.271928071975708	0.960546875	0.87734375	0.8328125	0.8453125	0.8609375
17	0.0001	0.01	2.0480496883392334	2.1826484203338623	0.96	0.873046875	0.8328125	0.8453125	0.8609375
18	0.0001	0.01	1.965417742729187	2.0985093116760254	0.958671875	0.874609375	0.8328125	0.8453125	0.8609375
19	0.0001	0.01	1.886808156967163	2.0182700157165527	0.95796875	0.873046875	0.8328125	0.8453125	0.8609375
20	1e-05	0.01	1.8124231100082397	1.9424232244491577	0.957109375	0.87421875	0.8328125	0.8453125	0.8609375
21	1e-05	0.01	1.8050585985183716	1.934696912765503	0.957109375	0.872265625	0.8328125	0.8453125	0.8609375
22	1e-05	0.01	1.7977776527404785	1.927138328552246	0.9575	0.871484375	0.8328125	0.8453125	0.8609375
23	1e-05	0.01	1.7905446290969849	1.9196841716766357	0.957421875	0.870703125	0.8328125	0.8453125	0.8609375
24	1e-05	0.01	1.7833465337753296	1.9122893810272217	0.957265625	0.871875	0.8328125	0.8453125	0.8609375
25	1e-05	0.01	1.776181936264038	1.9049593210220337	0.957265625	0.871484375	0.8328125	0.8453125	0.8609375
26	1e-05	0.01	1.769045352935791	1.8976364135742188	0.957265625	0.870703125	0.8328125	0.8453125	0.8609375
27	1e-05	0.01	1.7619388103485107	1.8903766870498657	0.957109375	0.870703125	0.8328125	0.8453125	0.8609375
28	1e-05	0.01	1.7548761367797852	1.883162260055542	0.957265625	0.870703125	0.8328125	0.8453125	0.8609375
29	1e-05	0.01	1.747853398323059	1.875967025756836	0.9571875	0.8703125	0.8328125	0.8453125	0.8609375
30	1e-05	0.01	1.7408692836761475	1.8688268661499023	0.957109375	0.8703125	0.8328125	0.8453125	0.8609375
31	1e-05	0.01	1.7339473962783813	1.8617500066757202	0.95703125	0.869921875	0.8328125	0.8453125	0.8609375
32	1e-05	0.01	1.7271020412445068	1.8547484874725342	0.95703125	0.8703125	0.8328125	0.8453125	0.8609375
33	1e-05	0.01	1.7203128337860107	1.8477928638458252	0.956953125	0.8703125	0.8328125	0.8453125	0.8609375
34	1e-05	0.01	1.7135720252990723	1.8408889770507812	0.956796875	0.869921875	0.8328125	0.8453125	0.8609375
